Group,Bias,Average toxicity,Model,Prompting,% of toxic output,gamma,Head id,Method,Pruning ratio,Seed,Split,PPL
gender_and_sex,0.40254747774085076,0.10156125397017307,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,922.0,None,0.0,1,valid,6.921999999999998
gender_and_sex,0.3893570718712701,0.10080807545559357,meta-llama_Llama-2-7b-chat-hf,holistic,6.009047993705743,0.5,923.0,None,0.0,1,valid,6.841999999999999
gender_and_sex,0.39397723349912506,0.0999015323952813,meta-llama_Llama-2-7b-chat-hf,holistic,5.782848151062156,0.5,924.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.38529983841835586,0.10029077246247634,meta-llama_Llama-2-7b-chat-hf,holistic,5.753343823760818,0.5,925.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.3886859942374128,0.10067769910920583,meta-llama_Llama-2-7b-chat-hf,holistic,5.9008654602675055,0.5,926.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.39181237568647204,0.10026980650548341,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,927.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3936719573104318,0.10144562766630486,meta-llama_Llama-2-7b-chat-hf,holistic,5.959874114870181,0.5,928.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.39119167980700764,0.0998786837513536,meta-llama_Llama-2-7b-chat-hf,holistic,5.851691581431943,0.5,929.0,None,0.0,1,valid,6.923000000000001
gender_and_sex,0.39125812598924803,0.10041629899964666,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,930.0,None,0.0,1,valid,6.901999999999999
gender_and_sex,0.39248293130594014,0.10065938526242015,meta-llama_Llama-2-7b-chat-hf,holistic,5.841856805664831,0.5,931.0,None,0.0,1,valid,7.011
gender_and_sex,0.4038961939047798,0.10048834711181545,meta-llama_Llama-2-7b-chat-hf,holistic,5.9008654602675055,0.5,932.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.39641229522022975,0.10052856389804223,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,933.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.38539829068958203,0.09992917061047567,meta-llama_Llama-2-7b-chat-hf,holistic,5.851691581431943,0.5,934.0,None,0.0,1,valid,6.920000000000001
gender_and_sex,0.39038914812682923,0.10013253073859078,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,935.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.39702628543009616,0.10019872852384926,meta-llama_Llama-2-7b-chat-hf,holistic,5.782848151062156,0.5,936.0,None,0.0,1,valid,6.911000000000001
gender_and_sex,0.38590054030510057,0.10078682929562811,meta-llama_Llama-2-7b-chat-hf,holistic,5.851691581431943,0.5,937.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.3890495217116137,0.10030748578740974,meta-llama_Llama-2-7b-chat-hf,holistic,5.80251770259638,0.5,938.0,None,0.0,1,valid,6.932999999999998
gender_and_sex,0.40241579456630105,0.09862914289144019,meta-llama_Llama-2-7b-chat-hf,holistic,5.851691581431943,0.5,939.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.39344199836088783,0.1005903957739265,meta-llama_Llama-2-7b-chat-hf,holistic,5.891030684500393,0.5,940.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.3913166522488325,0.10065845156494663,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,941.0,None,0.0,1,valid,6.9380000000000015
gender_and_sex,0.3956432972901026,0.10045887453791917,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,942.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.39175649818744107,0.10054009815793097,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,943.0,None,0.0,1,valid,6.924000000000003
gender_and_sex,0.3847379488570573,0.098896343243844,meta-llama_Llama-2-7b-chat-hf,holistic,5.704169944925256,0.5,944.0,None,0.0,1,valid,6.981999999999999
gender_and_sex,0.3872892341923222,0.10069170044249455,meta-llama_Llama-2-7b-chat-hf,holistic,5.930369787568844,0.5,945.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.3925336947820053,0.10038245087259813,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,946.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.3943157004113773,0.10049047575676419,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,947.0,None,0.0,1,valid,6.912999999999998
gender_and_sex,0.39076152200178865,0.10064717624981183,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,948.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.3987471329500238,0.10014573031817844,meta-llama_Llama-2-7b-chat-hf,holistic,5.782848151062156,0.5,949.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.39360624321265136,0.10090953112250785,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,950.0,None,0.0,1,valid,6.9369999999999985
gender_and_sex,0.39796702844029536,0.10017830538882976,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,951.0,None,0.0,1,valid,6.924000000000003
gender_and_sex,0.39128487959610586,0.10102106755584825,meta-llama_Llama-2-7b-chat-hf,holistic,6.0385523210070815,0.5,952.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3933945256879823,0.10099990451720685,meta-llama_Llama-2-7b-chat-hf,holistic,6.048387096774194,0.5,953.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.40366635692008457,0.1008887861454841,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,954.0,None,0.0,1,valid,6.921999999999998
gender_and_sex,0.39903543586770135,0.10046337999647949,meta-llama_Llama-2-7b-chat-hf,holistic,5.979543666404406,0.5,955.0,None,0.0,1,valid,6.9659999999999975
gender_and_sex,0.391439155369532,0.10102973486196924,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,956.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.3926214812707684,0.10050223577445325,meta-llama_Llama-2-7b-chat-hf,holistic,5.773013375295044,0.5,957.0,None,0.0,1,valid,6.956999999999997
gender_and_sex,0.39160872478388586,0.10037088661054433,meta-llama_Llama-2-7b-chat-hf,holistic,5.930369787568844,0.5,958.0,None,0.0,1,valid,6.911000000000001
gender_and_sex,0.401806851491192,0.1004947477503473,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,959.0,None,0.0,1,valid,7.100999999999999
gender_and_sex,0.401216219247589,0.10117547344148639,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,960.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.3997959192638903,0.10055671593141396,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,961.0,None,0.0,1,valid,6.924000000000003
gender_and_sex,0.3955281122270257,0.10111216118925648,meta-llama_Llama-2-7b-chat-hf,holistic,5.999213217938631,0.5,962.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.38998270413563185,0.10143841973101446,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,963.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3983198264589234,0.10105126964332473,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,964.0,None,0.0,1,valid,6.930999999999998
gender_and_sex,0.38387667701622286,0.09972655022828422,meta-llama_Llama-2-7b-chat-hf,holistic,5.7238394964594805,0.5,965.0,None,0.0,1,valid,6.933999999999998
gender_and_sex,0.3960463079161086,0.10081008632896997,meta-llama_Llama-2-7b-chat-hf,holistic,5.841856805664831,0.5,966.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.39690840736838595,0.10072985813004312,meta-llama_Llama-2-7b-chat-hf,holistic,5.9697088906372935,0.5,967.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3958492240707494,0.1013756559851013,meta-llama_Llama-2-7b-chat-hf,holistic,5.910700236034618,0.5,968.0,None,0.0,1,valid,6.921999999999998
gender_and_sex,0.3957593177202059,0.10120776847485491,meta-llama_Llama-2-7b-chat-hf,holistic,5.9008654602675055,0.5,969.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.4028530176284879,0.10092670857785219,meta-llama_Llama-2-7b-chat-hf,holistic,5.80251770259638,0.5,970.0,None,0.0,1,valid,6.942999999999999
gender_and_sex,0.4004085228778378,0.09971328842586341,meta-llama_Llama-2-7b-chat-hf,holistic,5.733674272226593,0.5,971.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.39538473957202924,0.09992436421352266,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,972.0,None,0.0,1,valid,6.915999999999998
gender_and_sex,0.38881542713671435,0.10080936222424278,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,973.0,None,0.0,1,valid,6.936000000000002
gender_and_sex,0.39143200334256206,0.10193477649035644,meta-llama_Llama-2-7b-chat-hf,holistic,6.07789142407553,0.5,974.0,None,0.0,1,valid,6.900000000000003
gender_and_sex,0.39082856647781805,0.10011588657243882,meta-llama_Llama-2-7b-chat-hf,holistic,5.782848151062156,0.5,975.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3935152247863584,0.1011239221679816,meta-llama_Llama-2-7b-chat-hf,holistic,5.9697088906372935,0.5,976.0,None,0.0,1,valid,6.923000000000001
gender_and_sex,0.4010702653219429,0.10021187052671773,meta-llama_Llama-2-7b-chat-hf,holistic,5.7926829268292686,0.5,977.0,None,0.0,1,valid,6.921000000000003
gender_and_sex,0.39715194498417805,0.1001454756744085,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,978.0,None,0.0,1,valid,6.906000000000002
gender_and_sex,0.3942221292147793,0.0994436903618809,meta-llama_Llama-2-7b-chat-hf,holistic,5.704169944925256,0.5,979.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.40004465343630846,0.10126175958833976,meta-llama_Llama-2-7b-chat-hf,holistic,5.959874114870181,0.5,980.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.3912461556103361,0.10027657971621998,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,981.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.39784343143014966,0.10004212074661498,meta-llama_Llama-2-7b-chat-hf,holistic,5.684500393391031,0.5,982.0,None,0.0,1,valid,6.924000000000003
gender_and_sex,0.3921178086959798,0.10058225501214797,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,983.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.3992635962720322,0.10085425167483215,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,984.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3878060751270272,0.09870508014507537,meta-llama_Llama-2-7b-chat-hf,holistic,5.586152635719905,0.5,985.0,None,0.0,1,valid,6.920000000000001
gender_and_sex,0.38152797725421167,0.099382776866984,meta-llama_Llama-2-7b-chat-hf,holistic,5.763178599527931,0.5,986.0,None,0.0,1,valid,6.8870000000000005
gender_and_sex,0.38809009996077215,0.09951653149927214,meta-llama_Llama-2-7b-chat-hf,holistic,5.763178599527931,0.5,987.0,None,0.0,1,valid,7.046999999999998
gender_and_sex,0.3988766602316016,0.10101733568817857,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,988.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.3955614239963211,0.09950335652765721,meta-llama_Llama-2-7b-chat-hf,holistic,5.674665617623918,0.5,989.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.39505055730472494,0.10074937183967136,meta-llama_Llama-2-7b-chat-hf,holistic,5.92053501180173,0.5,990.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.4046875112335381,0.10053589365714108,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,991.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3932600099967846,0.10034773159438022,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,992.0,None,0.0,1,valid,6.921000000000003
gender_and_sex,0.3822991335764051,0.1004702542410032,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,993.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.38737024046844054,0.10046334118768939,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,994.0,None,0.0,1,valid,6.921000000000003
gender_and_sex,0.3898739402466724,0.10039320838035581,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,995.0,None,0.0,1,valid,6.969999999999999
gender_and_sex,0.3910472820621914,0.09999279098585166,meta-llama_Llama-2-7b-chat-hf,holistic,5.7238394964594805,0.5,996.0,None,0.0,1,valid,6.924999999999998
gender_and_sex,0.38398317413092936,0.09872452012886485,meta-llama_Llama-2-7b-chat-hf,holistic,5.654996066089693,0.5,997.0,None,0.0,1,valid,6.9659999999999975
gender_and_sex,0.3840630318418272,0.10138734639688674,meta-llama_Llama-2-7b-chat-hf,holistic,6.028717545239968,0.5,998.0,None,0.0,1,valid,6.915999999999998
gender_and_sex,0.39947316992436843,0.10151624845655619,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,999.0,None,0.0,1,valid,6.9099999999999975
gender_and_sex,0.3953385953910293,0.10033102189575033,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,1000.0,None,0.0,1,valid,6.920000000000001
gender_and_sex,0.3884292250496239,0.10105810378806246,meta-llama_Llama-2-7b-chat-hf,holistic,5.999213217938631,0.5,1001.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.3909087454392814,0.10027861437243486,meta-llama_Llama-2-7b-chat-hf,holistic,5.782848151062156,0.5,1002.0,None,0.0,1,valid,6.923000000000001
gender_and_sex,0.37862530338227507,0.09941258889010086,meta-llama_Llama-2-7b-chat-hf,holistic,5.753343823760818,0.5,1003.0,None,0.0,1,valid,6.892
gender_and_sex,0.38781074139947785,0.10022755460695197,meta-llama_Llama-2-7b-chat-hf,holistic,5.940204563335956,0.5,1004.0,None,0.0,1,valid,7.087999999999997
gender_and_sex,0.375419505211995,0.10094071660278073,meta-llama_Llama-2-7b-chat-hf,holistic,5.9008654602675055,0.5,1005.0,None,0.0,1,valid,6.920000000000001
gender_and_sex,0.3854514549010196,0.10025275949516158,meta-llama_Llama-2-7b-chat-hf,holistic,5.7238394964594805,0.5,1006.0,None,0.0,1,valid,6.921000000000003
gender_and_sex,0.38489273778751126,0.09955551795340745,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,1007.0,None,0.0,1,valid,6.894000000000003
gender_and_sex,0.38633619148770537,0.09992399582231731,meta-llama_Llama-2-7b-chat-hf,holistic,5.80251770259638,0.5,1008.0,None,0.0,1,valid,6.930999999999998
gender_and_sex,0.3871301418940833,0.10043409696492277,meta-llama_Llama-2-7b-chat-hf,holistic,5.92053501180173,0.5,1009.0,None,0.0,1,valid,6.924000000000003
gender_and_sex,0.38946214094273235,0.1012318361410706,meta-llama_Llama-2-7b-chat-hf,holistic,5.841856805664831,0.5,1010.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.38365204224354854,0.10013860914248573,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,1011.0,None,0.0,1,valid,6.923000000000001
gender_and_sex,0.39397518934297127,0.1010842513556233,meta-llama_Llama-2-7b-chat-hf,holistic,5.950039339103069,0.5,1012.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3969596665860029,0.09975501139419089,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,1013.0,None,0.0,1,valid,6.918000000000003
gender_and_sex,0.3878118487781895,0.10054051997119497,meta-llama_Llama-2-7b-chat-hf,holistic,6.009047993705743,0.5,1014.0,None,0.0,1,valid,6.9369999999999985
gender_and_sex,0.38763659402831546,0.1007340652909941,meta-llama_Llama-2-7b-chat-hf,holistic,5.841856805664831,0.5,1015.0,None,0.0,1,valid,6.929000000000001
gender_and_sex,0.39782980516058647,0.10122418973764888,meta-llama_Llama-2-7b-chat-hf,holistic,5.92053501180173,0.5,1016.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.40905224938840246,0.10390757685402807,meta-llama_Llama-2-7b-chat-hf,holistic,6.26475216365067,0.5,1017.0,None,0.0,1,valid,6.930000000000002
gender_and_sex,0.3949948118000206,0.10039571271613297,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,1018.0,None,0.0,1,valid,6.9380000000000015
gender_and_sex,0.3984732879773825,0.1006667318706962,meta-llama_Llama-2-7b-chat-hf,holistic,5.9008654602675055,0.5,1019.0,None,0.0,1,valid,6.926000000000001
gender_and_sex,0.39743555855724066,0.10211123870140656,meta-llama_Llama-2-7b-chat-hf,holistic,5.9697088906372935,0.5,1020.0,None,0.0,1,valid,6.926999999999998
gender_and_sex,0.3999525721409263,0.10086549054677903,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,1021.0,None,0.0,1,valid,6.927999999999998
gender_and_sex,0.3863488649370165,0.10111314618253457,meta-llama_Llama-2-7b-chat-hf,holistic,5.930369787568844,0.5,1022.0,None,0.0,1,valid,6.921999999999998
gender_and_sex,0.3982546777681069,0.1016997863140429,meta-llama_Llama-2-7b-chat-hf,holistic,5.9697088906372935,0.5,1023.0,None,0.0,1,valid,6.923000000000001
gender_and_sex,0.39693025405009813,0.10158635591440764,meta-llama_Llama-2-7b-chat-hf,holistic,5.999213217938631,0.5,1024.0,None,0.0,1,valid,6.918000000000003
gender_and_sex,0.367882494342919,0.10184855727301638,meta-llama_Llama-2-7b-chat-hf,holistic,6.068056648308419,0.5,1.0,None,0.0,2,valid,6.9380000000000015
gender_and_sex,0.3501934473430012,0.10547025859824814,meta-llama_Llama-2-7b-chat-hf,holistic,6.323760818253343,0.5,2.0,None,0.0,2,valid,6.989
gender_and_sex,0.369157230863537,0.10267839868530987,meta-llama_Llama-2-7b-chat-hf,holistic,5.989378442171518,0.5,3.0,None,0.0,2,valid,6.944000000000002
gender_and_sex,0.37633328411641703,0.10118023024165392,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,4.0,None,0.0,2,valid,6.950999999999997
gender_and_sex,0.35154211036669386,0.10290065091476958,meta-llama_Llama-2-7b-chat-hf,holistic,6.117230527143981,0.5,5.0,None,0.0,2,valid,6.9609999999999985
gender_and_sex,0.3626714912708876,0.10275758669194625,meta-llama_Llama-2-7b-chat-hf,holistic,6.087726199842644,0.5,6.0,None,0.0,2,valid,6.929000000000001
gender_and_sex,0.3716029150013381,0.1006036067846876,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,7.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.355994005769763,0.10252462411329857,meta-llama_Llama-2-7b-chat-hf,holistic,6.018882769472856,0.5,8.0,None,0.0,2,valid,6.942000000000002
gender_and_sex,0.39059690855518114,0.10276021244836596,meta-llama_Llama-2-7b-chat-hf,holistic,6.068056648308419,0.5,9.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.3855729772068551,0.10395186427553788,meta-llama_Llama-2-7b-chat-hf,holistic,6.166404405979543,0.5,10.0,None,0.0,2,valid,6.939999999999999
gender_and_sex,0.3838034118830339,0.10210342142872644,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,11.0,None,0.0,2,valid,6.926999999999998
gender_and_sex,0.34588115778459394,0.10088231622839518,meta-llama_Llama-2-7b-chat-hf,holistic,5.891030684500393,0.5,12.0,None,0.0,2,valid,6.941000000000002
gender_and_sex,0.37193299040030614,0.10216520479660275,meta-llama_Llama-2-7b-chat-hf,holistic,6.009047993705743,0.5,13.0,None,0.0,2,valid,6.936000000000002
gender_and_sex,0.36558190813316105,0.10379468408608679,meta-llama_Llama-2-7b-chat-hf,holistic,6.205743509047994,0.5,14.0,None,0.0,2,valid,6.950000000000002
gender_and_sex,0.37344729782969954,0.10281676709480482,meta-llama_Llama-2-7b-chat-hf,holistic,6.097560975609756,0.5,15.0,None,0.0,2,valid,6.923000000000001
gender_and_sex,0.36135965416839255,0.10279203465872096,meta-llama_Llama-2-7b-chat-hf,holistic,6.166404405979543,0.5,16.0,None,0.0,2,valid,7.206999999999997
gender_and_sex,0.3873765277743127,0.10225469824913261,meta-llama_Llama-2-7b-chat-hf,holistic,6.068056648308419,0.5,17.0,None,0.0,2,valid,6.926000000000001
gender_and_sex,0.38607350124487483,0.10237103861280483,meta-llama_Llama-2-7b-chat-hf,holistic,5.959874114870181,0.5,18.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.378189151366499,0.10251166174635871,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,19.0,None,0.0,2,valid,6.924000000000003
gender_and_sex,0.3856726760165261,0.10324822379877054,meta-llama_Llama-2-7b-chat-hf,holistic,5.910700236034618,0.5,20.0,None,0.0,2,valid,6.942000000000002
gender_and_sex,0.3872046989357689,0.1015198158841519,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,21.0,None,0.0,2,valid,6.926000000000001
gender_and_sex,0.3647550359958693,0.10645479887079068,meta-llama_Llama-2-7b-chat-hf,holistic,6.5991345397324945,0.5,22.0,None,0.0,2,valid,6.918999999999998
gender_and_sex,0.3713641644384769,0.10283151730189495,meta-llama_Llama-2-7b-chat-hf,holistic,6.068056648308419,0.5,23.0,None,0.0,2,valid,6.926999999999998
gender_and_sex,0.3748120467932937,0.10205762408137241,meta-llama_Llama-2-7b-chat-hf,holistic,6.0385523210070815,0.5,24.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.34770171315171455,0.10171274733529126,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,25.0,None,0.0,2,valid,6.933999999999998
gender_and_sex,0.35467692120005223,0.10465664837521264,meta-llama_Llama-2-7b-chat-hf,holistic,6.3040912667191185,0.5,26.0,None,0.0,2,valid,7.036000000000001
gender_and_sex,0.3769831512554774,0.10069934364933793,meta-llama_Llama-2-7b-chat-hf,holistic,5.930369787568844,0.5,27.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.3943737341967266,0.10252937558595097,meta-llama_Llama-2-7b-chat-hf,holistic,5.910700236034618,0.5,28.0,None,0.0,2,valid,6.927999999999998
gender_and_sex,0.38960741089986495,0.10289918372397043,meta-llama_Llama-2-7b-chat-hf,holistic,6.156569630212432,0.5,29.0,None,0.0,2,valid,6.926000000000001
gender_and_sex,0.38344339369943964,0.10350848390655648,meta-llama_Llama-2-7b-chat-hf,holistic,6.166404405979543,0.5,30.0,None,0.0,2,valid,6.932000000000001
gender_and_sex,0.3433620413568277,0.10115190982234647,meta-llama_Llama-2-7b-chat-hf,holistic,5.8123524783634934,0.5,31.0,None,0.0,2,valid,6.930000000000002
gender_and_sex,0.36611637455766666,0.10101180525430332,meta-llama_Llama-2-7b-chat-hf,holistic,5.851691581431943,0.5,32.0,None,0.0,2,valid,6.926000000000001
gender_and_sex,0.3870221439469274,0.10251262945135471,meta-llama_Llama-2-7b-chat-hf,holistic,6.087726199842644,0.5,33.0,None,0.0,2,valid,6.930000000000002
gender_and_sex,0.3682578889452668,0.10111521710128356,meta-llama_Llama-2-7b-chat-hf,holistic,5.989378442171518,0.5,34.0,None,0.0,2,valid,6.932999999999998
gender_and_sex,0.3906606859101904,0.10103708667820803,meta-llama_Llama-2-7b-chat-hf,holistic,5.832022029897718,0.5,35.0,None,0.0,2,valid,6.935000000000001
gender_and_sex,0.38140918836449156,0.10195728343131709,meta-llama_Llama-2-7b-chat-hf,holistic,5.930369787568844,0.5,36.0,None,0.0,2,valid,6.926999999999998
gender_and_sex,0.37327902306673694,0.10187465117382656,meta-llama_Llama-2-7b-chat-hf,holistic,5.80251770259638,0.5,37.0,None,0.0,2,valid,6.926999999999998
gender_and_sex,0.3635394455901959,0.10236266344203508,meta-llama_Llama-2-7b-chat-hf,holistic,6.009047993705743,0.5,38.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.37517530058082704,0.10280023452334076,meta-llama_Llama-2-7b-chat-hf,holistic,6.097560975609756,0.5,39.0,None,0.0,2,valid,6.926000000000001
gender_and_sex,0.3941404539987242,0.10298475562872586,meta-llama_Llama-2-7b-chat-hf,holistic,6.215578284815106,0.5,40.0,None,0.0,2,valid,6.930000000000002
gender_and_sex,0.3709713913523288,0.1069369469584194,meta-llama_Llama-2-7b-chat-hf,holistic,6.510621557828482,0.5,41.0,None,0.0,2,valid,7.8359999999999985
gender_and_sex,0.3848201509074709,0.10146244311446409,meta-llama_Llama-2-7b-chat-hf,holistic,5.822187254130606,0.5,42.0,None,0.0,2,valid,6.927999999999998
gender_and_sex,0.3967834370852108,0.10250506116386189,meta-llama_Llama-2-7b-chat-hf,holistic,5.940204563335956,0.5,43.0,None,0.0,2,valid,6.930000000000002
gender_and_sex,0.37829015807896854,0.10176945402295119,meta-llama_Llama-2-7b-chat-hf,holistic,6.028717545239968,0.5,44.0,None,0.0,2,valid,6.959999999999997
gender_and_sex,0.3962851029567971,0.102625388229222,meta-llama_Llama-2-7b-chat-hf,holistic,5.979543666404406,0.5,45.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.33225872585480787,0.10171050852234052,meta-llama_Llama-2-7b-chat-hf,holistic,5.8811959087332815,0.5,46.0,None,0.0,2,valid,6.930000000000002
gender_and_sex,0.38350898033881514,0.10148820294227653,meta-llama_Llama-2-7b-chat-hf,holistic,5.861526357199056,0.5,47.0,None,0.0,2,valid,6.927999999999998
gender_and_sex,0.3843582956267013,0.10355438994486736,meta-llama_Llama-2-7b-chat-hf,holistic,6.1270653029110935,0.5,48.0,None,0.0,2,valid,6.918999999999998
gender_and_sex,0.3797983694739445,0.1010369158159136,meta-llama_Llama-2-7b-chat-hf,holistic,5.733674272226593,0.5,49.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.36836654517282214,0.10224964459372418,meta-llama_Llama-2-7b-chat-hf,holistic,5.910700236034618,0.5,50.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.37157472040191253,0.101010181337614,meta-llama_Llama-2-7b-chat-hf,holistic,5.841856805664831,0.5,51.0,None,0.0,2,valid,6.992999999999999
gender_and_sex,0.3664922991535234,0.10158893755035063,meta-llama_Llama-2-7b-chat-hf,holistic,5.773013375295044,0.5,52.0,None,0.0,2,valid,6.921000000000003
gender_and_sex,0.38983357262932394,0.10250261167624825,meta-llama_Llama-2-7b-chat-hf,holistic,6.087726199842644,0.5,53.0,None,0.0,2,valid,6.924999999999998
gender_and_sex,0.3907206916492268,0.1012405382397361,meta-llama_Llama-2-7b-chat-hf,holistic,5.871361132966168,0.5,54.0,None,0.0,2,valid,6.929000000000001
gender_and_sex,0.3539306174777834,0.1068572529342995,meta-llama_Llama-2-7b-chat-hf,holistic,6.166404405979543,0.5,55.0,None,0.0,2,valid,7.040999999999998
gender_and_sex,0.38505545633171673,0.1029573689764028,meta-llama_Llama-2-7b-chat-hf,holistic,6.117230527143981,0.5,56.0,None,0.0,2,valid,6.9369999999999985
gender_and_sex,0.36587252055398556,0.10438066231445997,meta-llama_Llama-2-7b-chat-hf,holistic,6.274586939417781,0.5,57.0,None,0.0,2,valid,6.942999999999999
gender_and_sex,0.3996045004199555,0.10198100482960645,meta-llama_Llama-2-7b-chat-hf,holistic,5.92053501180173,0.5,58.0,None,0.0,2,valid,7.173000000000001
