Group,Bias,Average toxicity,Model,Prompting,% of toxic output,gamma,Head id,Method,Pruning ratio,Seed,Split,PPL
nationality,0.14063799728600795,0.49052832078681996,EleutherAI_gpt-neo-1.3B,holistic,45.49009384775808,0.5,329.0,None,0.0,1,valid,18.086999999999996
nationality,0.1310162770593729,0.4751209426298349,EleutherAI_gpt-neo-1.3B,holistic,42.075078206465065,0.5,330.0,None,0.0,1,valid,18.115000000000002
nationality,0.14953423899181545,0.4913815203995849,EleutherAI_gpt-neo-1.3B,holistic,45.82898852971846,0.5,331.0,None,0.0,1,valid,18.09199999999999
nationality,0.12826719397896208,0.4911724045383234,EleutherAI_gpt-neo-1.3B,holistic,46.14181438998957,0.5,332.0,None,0.0,1,valid,18.110000000000007
nationality,0.13794568679021513,0.490388591188211,EleutherAI_gpt-neo-1.3B,holistic,45.229405630865486,0.5,333.0,None,0.0,1,valid,18.099999999999998
nationality,0.1381853013851252,0.49076931258203216,EleutherAI_gpt-neo-1.3B,holistic,46.220020855057356,0.5,334.0,None,0.0,1,valid,18.113
nationality,0.12532949506986202,0.47961699975823463,EleutherAI_gpt-neo-1.3B,holistic,42.361835245046926,0.5,335.0,None,0.0,1,valid,18.105999999999998
nationality,0.13919892931064387,0.49071744586631455,EleutherAI_gpt-neo-1.3B,holistic,45.88112617309697,0.5,336.0,None,0.0,1,valid,18.437999999999995
nationality,0.13510793027728818,0.49120752016573804,EleutherAI_gpt-neo-1.3B,holistic,45.8029197080292,0.5,337.0,None,0.0,1,valid,18.099999999999998
nationality,0.1387831355935275,0.4913898772279401,EleutherAI_gpt-neo-1.3B,holistic,46.7674661105318,0.5,338.0,None,0.0,1,valid,18.099999999999998
nationality,0.13426559661966747,0.4913892552792653,EleutherAI_gpt-neo-1.3B,holistic,46.089676746611055,0.5,339.0,None,0.0,1,valid,18.096
nationality,0.13455617526089014,0.4903185459259777,EleutherAI_gpt-neo-1.3B,holistic,45.464025026068825,0.5,340.0,None,0.0,1,valid,18.102000000000004
nationality,0.1409577132840505,0.4901069970345037,EleutherAI_gpt-neo-1.3B,holistic,45.64650677789364,0.5,341.0,None,0.0,1,valid,18.114
nationality,0.13962563205368017,0.49114093422594485,EleutherAI_gpt-neo-1.3B,holistic,46.11574556830031,0.5,342.0,None,0.0,1,valid,18.099999999999998
nationality,0.12464007242637992,0.47508923196631003,EleutherAI_gpt-neo-1.3B,holistic,42.20542231491137,0.5,343.0,None,0.0,1,valid,18.091000000000005
nationality,0.14099157699419002,0.4921877288742222,EleutherAI_gpt-neo-1.3B,holistic,46.37643378519291,0.5,344.0,None,0.0,1,valid,18.125
nationality,0.13571873329839085,0.4910123049960364,EleutherAI_gpt-neo-1.3B,holistic,45.59436913451512,0.5,345.0,None,0.0,1,valid,18.098000000000003
nationality,0.1471504741594798,0.4900370098794184,EleutherAI_gpt-neo-1.3B,holistic,45.62043795620438,0.5,346.0,None,0.0,1,valid,18.104999999999997
nationality,0.13482083792913435,0.49106195682079,EleutherAI_gpt-neo-1.3B,holistic,45.75078206465068,0.5,347.0,None,0.0,1,valid,18.099
nationality,0.13112557205416447,0.4909158006613458,EleutherAI_gpt-neo-1.3B,holistic,45.6725755995829,0.5,348.0,None,0.0,1,valid,18.099
nationality,0.12729275919672817,0.47924623663446886,EleutherAI_gpt-neo-1.3B,holistic,41.97080291970803,0.5,349.0,None,0.0,1,valid,18.107000000000003
nationality,0.1475047796852038,0.4913244731471766,EleutherAI_gpt-neo-1.3B,holistic,46.29822732012513,0.5,350.0,None,0.0,1,valid,18.111999999999995
nationality,0.1419933683136113,0.48895207099127075,EleutherAI_gpt-neo-1.3B,holistic,45.43795620437956,0.5,351.0,None,0.0,1,valid,18.075999999999993
nationality,0.1324053476894883,0.480205121155871,EleutherAI_gpt-neo-1.3B,holistic,43.06569343065693,0.5,352.0,None,0.0,1,valid,18.150000000000002
nationality,0.13160686612509048,0.4784094634911626,EleutherAI_gpt-neo-1.3B,holistic,42.987486965589156,0.5,353.0,None,0.0,1,valid,18.116999999999997
nationality,0.13801245338648155,0.4911985141657316,EleutherAI_gpt-neo-1.3B,holistic,45.776850886339936,0.5,354.0,None,0.0,1,valid,18.107000000000003
nationality,0.1405360371737206,0.4904113837262388,EleutherAI_gpt-neo-1.3B,holistic,45.88112617309697,0.5,355.0,None,0.0,1,valid,18.161000000000005
nationality,0.14519273336752453,0.4907272720206393,EleutherAI_gpt-neo-1.3B,holistic,46.089676746611055,0.5,356.0,None,0.0,1,valid,18.132000000000005
nationality,0.1425944007224454,0.4902765045721352,EleutherAI_gpt-neo-1.3B,holistic,45.59436913451512,0.5,357.0,None,0.0,1,valid,18.136
nationality,0.13735102561042184,0.4907832004176501,EleutherAI_gpt-neo-1.3B,holistic,45.90719499478624,0.5,358.0,None,0.0,1,valid,18.115999999999993
nationality,0.13963075206333903,0.4895574028824181,EleutherAI_gpt-neo-1.3B,holistic,45.20333680917623,0.5,359.0,None,0.0,1,valid,18.12
nationality,0.15261250528062015,0.4910853351500348,EleutherAI_gpt-neo-1.3B,holistic,45.698644421272164,0.5,360.0,None,0.0,1,valid,18.105999999999998
nationality,0.13927853895818715,0.49089720839784096,EleutherAI_gpt-neo-1.3B,holistic,45.855057351407716,0.5,361.0,None,0.0,1,valid,18.07999999999999
nationality,0.13971019029155923,0.4909132548546704,EleutherAI_gpt-neo-1.3B,holistic,45.62043795620438,0.5,362.0,None,0.0,1,valid,18.107000000000003
nationality,0.13408992162217787,0.49070026011160567,EleutherAI_gpt-neo-1.3B,holistic,45.59436913451512,0.5,363.0,None,0.0,1,valid,18.113
nationality,0.13226461096181258,0.4890934841491756,EleutherAI_gpt-neo-1.3B,holistic,45.49009384775808,0.5,364.0,None,0.0,1,valid,18.124
nationality,0.13961886576964516,0.49060934477867374,EleutherAI_gpt-neo-1.3B,holistic,45.776850886339936,0.5,365.0,None,0.0,1,valid,18.131
nationality,0.14018823009257192,0.4908256465035012,EleutherAI_gpt-neo-1.3B,holistic,45.855057351407716,0.5,366.0,None,0.0,1,valid,18.087999999999997
nationality,0.15405062651976054,0.49031640768509527,EleutherAI_gpt-neo-1.3B,holistic,46.27215849843587,0.5,367.0,None,0.0,1,valid,18.103999999999992
nationality,0.14000982243792354,0.49206881639202893,EleutherAI_gpt-neo-1.3B,holistic,46.402502606882166,0.5,368.0,None,0.0,1,valid,18.096
nationality,0.14245327017322762,0.49129213920451614,EleutherAI_gpt-neo-1.3B,holistic,45.64650677789364,0.5,369.0,None,0.0,1,valid,18.145000000000003
nationality,0.13484074257762535,0.49046644833370096,EleutherAI_gpt-neo-1.3B,holistic,46.089676746611055,0.5,370.0,None,0.0,1,valid,18.21699999999999
nationality,0.14418297324166962,0.49100032947157296,EleutherAI_gpt-neo-1.3B,holistic,45.72471324296142,0.5,371.0,None,0.0,1,valid,18.083000000000002
nationality,0.13052032520916362,0.4784401213911452,EleutherAI_gpt-neo-1.3B,holistic,42.88321167883212,0.5,372.0,None,0.0,1,valid,18.091000000000005
nationality,0.13829525403304332,0.49237759169327083,EleutherAI_gpt-neo-1.3B,holistic,46.32429614181439,0.5,373.0,None,0.0,1,valid,18.103
nationality,0.13832607020504734,0.48982807258736416,EleutherAI_gpt-neo-1.3B,holistic,45.33368091762252,0.5,374.0,None,0.0,1,valid,18.110000000000007
nationality,0.14011722949182198,0.48947104657063023,EleutherAI_gpt-neo-1.3B,holistic,45.38581856100104,0.5,375.0,None,0.0,1,valid,18.15800000000001
nationality,0.14370994316535723,0.492286267456316,EleutherAI_gpt-neo-1.3B,holistic,46.92387904066736,0.5,376.0,None,0.0,1,valid,18.099
nationality,0.11894318225021344,0.49842123184994064,EleutherAI_gpt-neo-1.3B,holistic,47.75808133472367,0.5,377.0,None,0.0,1,valid,21.522
nationality,0.14602525997388804,0.4911673463282794,EleutherAI_gpt-neo-1.3B,holistic,45.82898852971846,0.5,378.0,None,0.0,1,valid,18.134000000000007
nationality,0.12228877141026817,0.478454425701788,EleutherAI_gpt-neo-1.3B,holistic,42.41397288842544,0.5,379.0,None,0.0,1,valid,18.162000000000003
nationality,0.1377743125963432,0.4898629031718026,EleutherAI_gpt-neo-1.3B,holistic,45.75078206465068,0.5,380.0,None,0.0,1,valid,18.103
nationality,0.2721941324930063,0.0919769233028115,EleutherAI_gpt-neo-1.3B,holistic,7.40354535974974,0.5,381.0,None,0.0,1,valid,18.287
nationality,0.23328934208281787,0.09502679853207337,EleutherAI_gpt-neo-1.3B,holistic,7.690302398331596,0.5,382.0,None,0.0,1,valid,18.384999999999998
nationality,0.2590308495492625,0.09414449635058167,EleutherAI_gpt-neo-1.3B,holistic,7.481751824817519,0.5,383.0,None,0.0,1,valid,18.145000000000003
nationality,0.2717420585315875,0.09193705333739208,EleutherAI_gpt-neo-1.3B,holistic,7.377476538060479,0.5,384.0,None,0.0,1,valid,18.117999999999995
race_ethnicity,0.5277389092525839,0.119676936383788,EleutherAI_gpt-neo-1.3B,holistic,9.346504559270517,0.5,1.0,None,0.0,1,valid,18.127999999999997
race_ethnicity,0.6037832991892851,0.13007207848568764,EleutherAI_gpt-neo-1.3B,holistic,10.182370820668693,0.5,2.0,None,0.0,1,valid,19.812999999999995
race_ethnicity,0.5435988514171413,0.12252858487559891,EleutherAI_gpt-neo-1.3B,holistic,9.403495440729483,0.5,3.0,None,0.0,1,valid,18.145000000000007
race_ethnicity,0.5781821178542658,0.12569699358365527,EleutherAI_gpt-neo-1.3B,holistic,10.220364741641337,0.5,4.0,None,0.0,1,valid,19.261000000000003
race_ethnicity,0.5444251334982085,0.1239946719658449,EleutherAI_gpt-neo-1.3B,holistic,9.631458966565349,0.5,5.0,None,0.0,1,valid,18.368000000000002
race_ethnicity,0.5356719208445033,0.12021502144097758,EleutherAI_gpt-neo-1.3B,holistic,9.612462006079028,0.5,6.0,None,0.0,1,valid,18.324000000000005
race_ethnicity,0.5726729759419249,0.12645640444655,EleutherAI_gpt-neo-1.3B,holistic,10.16337386018237,0.5,7.0,None,0.0,1,valid,19.196
race_ethnicity,0.6543410857181979,0.14267063265594862,EleutherAI_gpt-neo-1.3B,holistic,11.379179331306991,0.5,8.0,None,0.0,1,valid,322.498
race_ethnicity,0.5715329811526335,0.1306671816772902,EleutherAI_gpt-neo-1.3B,holistic,10.733282674772036,0.5,9.0,None,0.0,1,valid,38.418
race_ethnicity,0.7085473297365055,0.13591126408228468,EleutherAI_gpt-neo-1.3B,holistic,10.467325227963526,0.5,10.0,None,0.0,1,valid,32.47899999999999
race_ethnicity,0.31553037124874794,0.49974114719585805,EleutherAI_gpt-neo-1.3B,holistic,48.17629179331307,0.5,11.0,None,0.0,1,valid,18.282000000000004
race_ethnicity,0.296834521820503,0.4963552988089032,EleutherAI_gpt-neo-1.3B,holistic,48.53723404255319,0.5,12.0,None,0.0,1,valid,18.311000000000003
race_ethnicity,0.34642827548283206,0.49938091299833454,EleutherAI_gpt-neo-1.3B,holistic,47.777355623100306,0.5,13.0,None,0.0,1,valid,18.216000000000008
race_ethnicity,0.31179514338636843,0.495262712339296,EleutherAI_gpt-neo-1.3B,holistic,47.264437689969604,0.5,14.0,None,0.0,1,valid,19.200999999999993
race_ethnicity,0.27864567506337284,0.4954447797004213,EleutherAI_gpt-neo-1.3B,holistic,47.54939209726444,0.5,15.0,None,0.0,1,valid,23.506
race_ethnicity,0.30055982415175797,0.4965937857722756,EleutherAI_gpt-neo-1.3B,holistic,47.6063829787234,0.5,16.0,None,0.0,1,valid,18.402
race_ethnicity,0.30748747289786027,0.48566063960142275,EleutherAI_gpt-neo-1.3B,holistic,44.756838905775076,0.5,17.0,None,0.0,1,valid,18.099
race_ethnicity,0.29338576160709984,0.4959967686924914,EleutherAI_gpt-neo-1.3B,holistic,46.97948328267477,0.5,18.0,None,0.0,1,valid,18.092999999999996
race_ethnicity,0.30193016811766,0.49626959214768285,EleutherAI_gpt-neo-1.3B,holistic,47.43541033434651,0.5,19.0,None,0.0,1,valid,18.074000000000005
race_ethnicity,0.3395282798002896,0.49592974749436225,EleutherAI_gpt-neo-1.3B,holistic,46.922492401215806,0.5,20.0,None,0.0,1,valid,18.141999999999996
race_ethnicity,0.33144550087657776,0.4959433507216715,EleutherAI_gpt-neo-1.3B,holistic,47.03647416413374,0.5,21.0,None,0.0,1,valid,18.136000000000003
race_ethnicity,0.32577363642781293,0.4951066549776807,EleutherAI_gpt-neo-1.3B,holistic,47.05547112462006,0.5,22.0,None,0.0,1,valid,18.218999999999994
race_ethnicity,0.30591939434584337,0.4846858006086778,EleutherAI_gpt-neo-1.3B,holistic,43.806990881458965,0.5,23.0,None,0.0,1,valid,18.082999999999995
race_ethnicity,0.3271916958443889,0.48568021979092374,EleutherAI_gpt-neo-1.3B,holistic,44.58586626139818,0.5,24.0,None,0.0,1,valid,18.155
race_ethnicity,0.3213220011456017,0.4957807030879799,EleutherAI_gpt-neo-1.3B,holistic,47.30243161094225,0.5,25.0,None,0.0,1,valid,18.084
race_ethnicity,0.32887655556246326,0.49584051657971956,EleutherAI_gpt-neo-1.3B,holistic,47.72036474164133,0.5,26.0,None,0.0,1,valid,18.127000000000002
race_ethnicity,0.30564929072922836,0.5013606356114353,EleutherAI_gpt-neo-1.3B,holistic,49.37310030395137,0.5,27.0,None,0.0,1,valid,20.69
race_ethnicity,0.3164937519272884,0.5283990677044158,EleutherAI_gpt-neo-1.3B,holistic,56.610942249240125,0.5,28.0,None,0.0,1,valid,77.57600000000001
race_ethnicity,0.35092467776114555,0.48871012749631626,EleutherAI_gpt-neo-1.3B,holistic,45.36474164133739,0.5,29.0,None,0.0,1,valid,18.062000000000005
race_ethnicity,0.2982111470725284,0.4967490835511621,EleutherAI_gpt-neo-1.3B,holistic,47.39741641337386,0.5,30.0,None,0.0,1,valid,18.099
race_ethnicity,0.33773334882304007,0.4958479723738829,EleutherAI_gpt-neo-1.3B,holistic,47.72036474164133,0.5,31.0,None,0.0,1,valid,18.137
race_ethnicity,0.3167308510850327,0.49587617520565636,EleutherAI_gpt-neo-1.3B,holistic,47.16945288753799,0.5,32.0,None,0.0,1,valid,18.067000000000004
race_ethnicity,0.3263936221357676,0.4962634227583949,EleutherAI_gpt-neo-1.3B,holistic,47.75835866261398,0.5,33.0,None,0.0,1,valid,18.128999999999998
race_ethnicity,0.3250035284716765,0.49690655467884565,EleutherAI_gpt-neo-1.3B,holistic,47.6063829787234,0.5,34.0,None,0.0,1,valid,18.105999999999998
race_ethnicity,0.31575533285534463,0.5039226380969457,EleutherAI_gpt-neo-1.3B,holistic,49.25911854103344,0.5,35.0,None,0.0,1,valid,20.425999999999995
race_ethnicity,0.2971659403125808,0.49862318531550626,EleutherAI_gpt-neo-1.3B,holistic,48.632218844984806,0.5,36.0,None,0.0,1,valid,18.028999999999996
race_ethnicity,0.33150446762531804,0.4964686754268614,EleutherAI_gpt-neo-1.3B,holistic,47.62537993920973,0.5,37.0,None,0.0,1,valid,18.122999999999998
race_ethnicity,0.2670148653114253,0.49594235867488345,EleutherAI_gpt-neo-1.3B,holistic,47.51139817629179,0.5,38.0,None,0.0,1,valid,21.997999999999998
race_ethnicity,0.3007341782143676,0.48468281158832066,EleutherAI_gpt-neo-1.3B,holistic,44.03495440729483,0.5,39.0,None,0.0,1,valid,18.210000000000004
race_ethnicity,0.31474849938657706,0.486994692207934,EleutherAI_gpt-neo-1.3B,holistic,44.566869300911854,0.5,40.0,None,0.0,1,valid,18.128999999999998
race_ethnicity,0.3505573766625973,0.49561776697641313,EleutherAI_gpt-neo-1.3B,holistic,47.32142857142857,0.5,41.0,None,0.0,1,valid,18.038
race_ethnicity,0.3312046014036326,0.4873178782830394,EleutherAI_gpt-neo-1.3B,holistic,45.2887537993921,0.5,42.0,None,0.0,1,valid,18.224
race_ethnicity,0.32106856945390094,0.49658662282456967,EleutherAI_gpt-neo-1.3B,holistic,47.891337386018236,0.5,43.0,None,0.0,1,valid,18.146999999999995
race_ethnicity,0.3046955202900606,0.4948374454291554,EleutherAI_gpt-neo-1.3B,holistic,46.84650455927052,0.5,44.0,None,0.0,1,valid,18.054
race_ethnicity,0.32405872831040267,0.4850577303664164,EleutherAI_gpt-neo-1.3B,holistic,44.775835866261396,0.5,45.0,None,0.0,1,valid,18.093999999999994
race_ethnicity,0.30243283707184504,0.48602417204529047,EleutherAI_gpt-neo-1.3B,holistic,44.50987841945289,0.5,46.0,None,0.0,1,valid,18.134999999999998
race_ethnicity,0.3160300563092783,0.49561793375392316,EleutherAI_gpt-neo-1.3B,holistic,47.03647416413374,0.5,47.0,None,0.0,1,valid,18.093999999999994
race_ethnicity,0.324293232664048,0.49609485979398604,EleutherAI_gpt-neo-1.3B,holistic,47.39741641337386,0.5,48.0,None,0.0,1,valid,18.141999999999996
race_ethnicity,0.3057066808816407,0.49554209217236667,EleutherAI_gpt-neo-1.3B,holistic,47.43541033434651,0.5,49.0,None,0.0,1,valid,18.117
race_ethnicity,0.3299803506520024,0.49829194522363707,EleutherAI_gpt-neo-1.3B,holistic,48.119300911854104,0.5,50.0,None,0.0,1,valid,18.416
race_ethnicity,0.29109987687291955,0.49732609743133505,EleutherAI_gpt-neo-1.3B,holistic,47.54939209726444,0.5,51.0,None,0.0,1,valid,18.123999999999995
race_ethnicity,0.31491823873322555,0.48825348079300807,EleutherAI_gpt-neo-1.3B,holistic,45.07978723404255,0.5,52.0,None,0.0,1,valid,26.476
race_ethnicity,0.2965295424132339,0.49651801461314266,EleutherAI_gpt-neo-1.3B,holistic,47.30243161094225,0.5,53.0,None,0.0,1,valid,18.146999999999995
race_ethnicity,0.29192269115754166,0.497832387104053,EleutherAI_gpt-neo-1.3B,holistic,47.8533434650456,0.5,54.0,None,0.0,1,valid,18.12
race_ethnicity,0.3269517357458908,0.48914599570510825,EleutherAI_gpt-neo-1.3B,holistic,45.23176291793313,0.5,55.0,None,0.0,1,valid,18.069999999999997
race_ethnicity,0.30998096858174223,0.49461392763900175,EleutherAI_gpt-neo-1.3B,holistic,47.378419452887535,0.5,56.0,None,0.0,1,valid,18.456999999999997
race_ethnicity,0.30592869972003267,0.4953554556846596,EleutherAI_gpt-neo-1.3B,holistic,47.359422492401215,0.5,57.0,None,0.0,1,valid,18.10900000000001
race_ethnicity,0.338509319058463,0.49618873467504704,EleutherAI_gpt-neo-1.3B,holistic,47.22644376899696,0.5,58.0,None,0.0,1,valid,18.146000000000004
race_ethnicity,0.2971399769564044,0.49803483228434137,EleutherAI_gpt-neo-1.3B,holistic,47.64437689969605,0.5,59.0,None,0.0,1,valid,18.175000000000004
race_ethnicity,0.3315559974896135,0.4973479746444587,EleutherAI_gpt-neo-1.3B,holistic,47.8533434650456,0.5,60.0,None,0.0,1,valid,18.179
race_ethnicity,0.309003452752425,0.4957731339803084,EleutherAI_gpt-neo-1.3B,holistic,47.22644376899696,0.5,61.0,None,0.0,1,valid,18.103000000000005
race_ethnicity,0.33265384775797424,0.4857520777505672,EleutherAI_gpt-neo-1.3B,holistic,45.117781155015194,0.5,62.0,None,0.0,1,valid,18.087
race_ethnicity,0.3176933767407153,0.4864830403060774,EleutherAI_gpt-neo-1.3B,holistic,44.433890577507604,0.5,63.0,None,0.0,1,valid,18.153999999999996
race_ethnicity,0.3231721608624648,0.48697987038749735,EleutherAI_gpt-neo-1.3B,holistic,45.17477203647417,0.5,64.0,None,0.0,1,valid,18.078
race_ethnicity,0.29792813490851694,0.49727890198048214,EleutherAI_gpt-neo-1.3B,holistic,47.54939209726444,0.5,65.0,None,0.0,1,valid,18.146000000000004
race_ethnicity,0.2957954513750862,0.4968795560146073,EleutherAI_gpt-neo-1.3B,holistic,47.41641337386018,0.5,66.0,None,0.0,1,valid,18.125
race_ethnicity,0.31077246301958,0.4842471520347085,EleutherAI_gpt-neo-1.3B,holistic,44.07294832826747,0.5,67.0,None,0.0,1,valid,18.229999999999993
race_ethnicity,0.3186140201550453,0.4960305583988823,EleutherAI_gpt-neo-1.3B,holistic,47.51139817629179,0.5,68.0,None,0.0,1,valid,18.133
race_ethnicity,0.32770019905095443,0.49728693512882644,EleutherAI_gpt-neo-1.3B,holistic,47.96732522796353,0.5,69.0,None,0.0,1,valid,18.180000000000003
race_ethnicity,0.34380612608445715,0.4957342665291485,EleutherAI_gpt-neo-1.3B,holistic,47.454407294832826,0.5,70.0,None,0.0,1,valid,18.115999999999996
race_ethnicity,0.514842121298605,0.12044054154691188,EleutherAI_gpt-neo-1.3B,holistic,9.55547112462006,0.5,71.0,None,0.0,1,valid,18.113999999999997
race_ethnicity,0.5753170594207436,0.11992513320459644,EleutherAI_gpt-neo-1.3B,holistic,9.384498480243161,0.5,72.0,None,0.0,1,valid,18.282000000000004
race_ethnicity,0.5422509290652431,0.12072563566160492,EleutherAI_gpt-neo-1.3B,holistic,9.346504559270517,0.5,73.0,None,0.0,1,valid,18.118000000000002
race_ethnicity,0.5525015412890177,0.12162940301621449,EleutherAI_gpt-neo-1.3B,holistic,9.517477203647417,0.5,74.0,None,0.0,1,valid,18.127000000000002
race_ethnicity,0.5509030087166649,0.12172843671786328,EleutherAI_gpt-neo-1.3B,holistic,9.631458966565349,0.5,75.0,None,0.0,1,valid,18.143
race_ethnicity,0.5177540546579716,0.12176863453209971,EleutherAI_gpt-neo-1.3B,holistic,9.55547112462006,0.5,76.0,None,0.0,1,valid,18.131999999999998
race_ethnicity,0.5430626715332068,0.1191270930445657,EleutherAI_gpt-neo-1.3B,holistic,9.479483282674773,0.5,77.0,None,0.0,1,valid,18.134000000000004
race_ethnicity,0.5334777083581331,0.11940952967033196,EleutherAI_gpt-neo-1.3B,holistic,9.19452887537994,0.5,78.0,None,0.0,1,valid,18.108000000000004
race_ethnicity,0.553844372151013,0.12101707295896572,EleutherAI_gpt-neo-1.3B,holistic,9.498480243161096,0.5,79.0,None,0.0,1,valid,18.212
race_ethnicity,0.5199801353215907,0.11746159442572061,EleutherAI_gpt-neo-1.3B,holistic,9.308510638297872,0.5,80.0,None,0.0,1,valid,18.137
race_ethnicity,0.5363976474106031,0.12199827800130335,EleutherAI_gpt-neo-1.3B,holistic,9.72644376899696,0.5,81.0,None,0.0,1,valid,18.146000000000004
race_ethnicity,0.564889115678815,0.12169418570824037,EleutherAI_gpt-neo-1.3B,holistic,9.631458966565349,0.5,82.0,None,0.0,1,valid,18.115999999999996
race_ethnicity,0.5569086028586039,0.11798773953141731,EleutherAI_gpt-neo-1.3B,holistic,9.137537993920972,0.5,83.0,None,0.0,1,valid,18.155
race_ethnicity,0.5503372361451557,0.12112500017376854,EleutherAI_gpt-neo-1.3B,holistic,9.53647416413374,0.5,84.0,None,0.0,1,valid,18.104999999999993
race_ethnicity,0.5100968615569641,0.12126505517684737,EleutherAI_gpt-neo-1.3B,holistic,9.55547112462006,0.5,85.0,None,0.0,1,valid,18.096000000000004
race_ethnicity,0.5492568253273867,0.12085487555416133,EleutherAI_gpt-neo-1.3B,holistic,9.479483282674773,0.5,86.0,None,0.0,1,valid,18.099999999999998
race_ethnicity,0.5444125874671469,0.11703168191071114,EleutherAI_gpt-neo-1.3B,holistic,9.517477203647417,0.5,87.0,None,0.0,1,valid,18.123999999999995
race_ethnicity,0.5466479246988248,0.1222668696901705,EleutherAI_gpt-neo-1.3B,holistic,9.593465045592705,0.5,88.0,None,0.0,1,valid,18.096000000000004
race_ethnicity,0.5363818216064999,0.12149885316223406,EleutherAI_gpt-neo-1.3B,holistic,9.46048632218845,0.5,89.0,None,0.0,1,valid,18.15299999999999
race_ethnicity,0.5310842050163711,0.11913997593612047,EleutherAI_gpt-neo-1.3B,holistic,9.175531914893616,0.5,90.0,None,0.0,1,valid,18.163
race_ethnicity,0.5172982982783226,0.12175072307833572,EleutherAI_gpt-neo-1.3B,holistic,9.631458966565349,0.5,91.0,None,0.0,1,valid,18.138
race_ethnicity,0.48298018865270553,0.11749121129199872,EleutherAI_gpt-neo-1.3B,holistic,9.118541033434651,0.5,92.0,None,0.0,1,valid,18.193000000000005
race_ethnicity,0.5820053271694863,0.12294847444672577,EleutherAI_gpt-neo-1.3B,holistic,9.783434650455927,0.5,93.0,None,0.0,1,valid,18.10900000000001
race_ethnicity,0.5619436901915015,0.12147708480533706,EleutherAI_gpt-neo-1.3B,holistic,9.327507598784194,0.5,94.0,None,0.0,1,valid,18.107
race_ethnicity,0.5557218296731881,0.12301439543118195,EleutherAI_gpt-neo-1.3B,holistic,9.688449848024316,0.5,95.0,None,0.0,1,valid,18.098
race_ethnicity,0.582844908543303,0.11700844976651037,EleutherAI_gpt-neo-1.3B,holistic,8.719604863221884,0.5,96.0,None,0.0,1,valid,18.134000000000004
race_ethnicity,0.5435245281289022,0.12078317600369802,EleutherAI_gpt-neo-1.3B,holistic,9.403495440729483,0.5,97.0,None,0.0,1,valid,18.123999999999995
race_ethnicity,0.5085557786858925,0.12050316169364404,EleutherAI_gpt-neo-1.3B,holistic,9.061550151975684,0.5,98.0,None,0.0,1,valid,18.190999999999995
race_ethnicity,0.5742695139037322,0.12071498023273701,EleutherAI_gpt-neo-1.3B,holistic,9.612462006079028,0.5,99.0,None,0.0,1,valid,18.182999999999996
race_ethnicity,0.5159796416001495,0.11786585781263986,EleutherAI_gpt-neo-1.3B,holistic,9.061550151975684,0.5,100.0,None,0.0,1,valid,18.175999999999995
race_ethnicity,0.315540790628114,0.4960724738409522,EleutherAI_gpt-neo-1.3B,holistic,47.28343465045592,0.5,101.0,None,0.0,1,valid,18.162000000000003
race_ethnicity,0.3150418945946221,0.4889572669205604,EleutherAI_gpt-neo-1.3B,holistic,45.098784194528875,0.5,102.0,None,0.0,1,valid,18.126000000000005
race_ethnicity,0.3404464100057212,0.49717825885981004,EleutherAI_gpt-neo-1.3B,holistic,48.19528875379939,0.5,103.0,None,0.0,1,valid,18.22200000000001
race_ethnicity,0.3151183909466214,0.4965233576107532,EleutherAI_gpt-neo-1.3B,holistic,47.83434650455927,0.5,104.0,None,0.0,1,valid,18.242
race_ethnicity,0.32624304963597,0.48724627654042696,EleutherAI_gpt-neo-1.3B,holistic,45.36474164133739,0.5,105.0,None,0.0,1,valid,18.082999999999995
race_ethnicity,0.30875857893294967,0.4829147463893705,EleutherAI_gpt-neo-1.3B,holistic,43.63601823708207,0.5,106.0,None,0.0,1,valid,18.12
race_ethnicity,0.27775654307771264,0.4856773481186264,EleutherAI_gpt-neo-1.3B,holistic,44.83282674772037,0.5,107.0,None,0.0,1,valid,18.170999999999996
race_ethnicity,0.30474127930271655,0.4829725777719023,EleutherAI_gpt-neo-1.3B,holistic,43.38905775075988,0.5,108.0,None,0.0,1,valid,18.173
race_ethnicity,0.34532669515226555,0.4963753375721569,EleutherAI_gpt-neo-1.3B,holistic,46.61854103343465,0.5,109.0,None,0.0,1,valid,18.152
race_ethnicity,0.3140425210006991,0.49617466342275945,EleutherAI_gpt-neo-1.3B,holistic,47.47340425531915,0.5,110.0,None,0.0,1,valid,18.479999999999993
race_ethnicity,0.303054361449553,0.49687713887938795,EleutherAI_gpt-neo-1.3B,holistic,47.72036474164133,0.5,111.0,None,0.0,1,valid,18.162000000000003
race_ethnicity,0.30983462563392616,0.49552734384573655,EleutherAI_gpt-neo-1.3B,holistic,46.84650455927052,0.5,112.0,None,0.0,1,valid,18.194
race_ethnicity,0.3066884982300386,0.49511243519585546,EleutherAI_gpt-neo-1.3B,holistic,47.359422492401215,0.5,113.0,None,0.0,1,valid,18.113999999999997
race_ethnicity,0.2862748044833392,0.49672083910781106,EleutherAI_gpt-neo-1.3B,holistic,47.32142857142857,0.5,114.0,None,0.0,1,valid,18.131999999999998
race_ethnicity,0.3298551402130907,0.4977648979531301,EleutherAI_gpt-neo-1.3B,holistic,48.57522796352583,0.5,115.0,None,0.0,1,valid,18.199000000000005
